Location,Industry, Fuels consumed,Fuels produced,Energy consumption       ,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19
nsw,Other_mining ,    Electricity            ,,,,,5,6.4,5.8,5.6,6.1,6.1,6.2,6.6,6.2,6.6,7.3,7,7.7,7.7,7.8,7.9,8.8
nsw,Other_mining ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
nsw,Other_mining ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    Black coal             ,,,122,123.9,135.7,146.1,148.4,147,147.3,150.7,109.2,140.7,143.9,118.9,108.5,100.5,92.7,93.7,95.1,92.6,87.2
nsw,Manufacturing                             ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,"    Wood, woodwaste        ",,,3.6,3.6,6.2,6.2,5.9,6,6.6,7.6,10.2,12.8,14.7,15.1,12.8,13.6,13.8,14.7,14.6,13.9,13.3
nsw,Manufacturing                             ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    Crude Oil and Other Refinery Feedstock,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    LPG                    ,,,9.8,10,8,8.1,8.1,8.8,9.9,7.2,8.6,8.1,9.1,9.5,8.1,7.6,8.3,8,7.3,7.5,7.4
nsw,Manufacturing                             ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    Auto gasoline-unleaded ,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.7,0.6,0.3,0.2,0.3,0.4,0.4
nsw,Manufacturing                             ,    Aviation gasoline      ,,,,,,,,,,,0,0,0,,,,,,,,
nsw,Manufacturing                             ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    Diesel                    ,,,1,1,1.4,1.6,1.8,1.6,1.6,1.6,0.8,1.6,1.7,1.5,2.6,2.3,1.4,1.7,1.8,1.5,1.6
nsw,Manufacturing                             ,    Fuel oil               ,,,1.5,1.7,1.5,1.4,1.3,1.1,1,1.1,0.3,0.8,13.3,17.1,9.1,1.7,1.9,1.1,1.3,1.8,2.8
nsw,Manufacturing                             ,    Petroleum products nec ,,,50.3,50.1,61.4,61.7,62.6,61.1,60.4,62.6,59.4,60.7,61.6,69.8,71.8,65.5,33.9,31.2,32.2,31.4,31.7
nsw,Manufacturing                             ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
nsw,Manufacturing                             ,    Natural gas            ,,,93.1,89.5,88.2,87.6,81.6,79,77.7,78.6,76.5,74.6,72.5,67.4,70,66.5,65.7,63.9,60.3,63.7,67.1
nsw,Manufacturing                             ,    Town gas               ,,,2.3,2.3,4.1,4.1,4.1,4,3.9,3.1,0,0,0.2,,,,,,,,
nsw,Manufacturing                             ,    Solar energy           ,,,,,,,,,,,,,,,,,0,0,0,0,0
nsw,Manufacturing                             ,    Electricity            ,,,85.5,85,76.2,75.9,73.8,74.4,79.7,78.5,77.9,78.7,77.8,74.3,63.9,62.7,62.7,64,63.3,63.1,62.4
